well,od600nm,identifier,replicate,growth_medium,date,run_number,time_hr,avg_blank_value,strain,class,od600nm_subtracted
F10,0.093,GC001,2,glucose-acetate,2021-09-07,1,2.3855555555555554,0.07933333333333333,WT,WT,0.013666666666666674
F11,0.089,GC001,3,glucose-acetate,2021-09-07,1,2.3855555555555554,0.07933333333333333,WT,WT,0.00966666666666667
C3,0.112,GC032,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆mal,Single KO,0.03259259259259259
C4,0.11,GC049,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆pot,Single KO,0.030592592592592588
C5,0.116,GC052,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆nmp,Single KO,0.03659259259259259
C6,0.112,GC047,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆his,Single KO,0.03259259259259259
C7,0.147,GC050,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆rbs,Single KO,0.06759259259259258
C8,0.098,GC048,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆dpp,Single KO,0.01859259259259259
C9,0.104,GC053,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆opp,Single KO,0.024592592592592583
C10,0.125,GC055,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆mgl,Single KO,0.04559259259259259
D3,0.112,GC032,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆mal,Single KO,0.03259259259259259
D4,0.107,GC049,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆pot,Single KO,0.027592592592592585
D5,0.112,GC052,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆nmp,Single KO,0.03259259259259259
D6,0.114,GC047,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆his,Single KO,0.03459259259259259
D7,0.149,GC050,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆rbs,Single KO,0.06959259259259258
D8,0.097,GC048,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆dpp,Single KO,0.01759259259259259
D9,0.101,GC053,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆opp,Single KO,0.021592592592592594
D10,0.125,GC055,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆mgl,Single KO,0.04559259259259259
E3,0.111,GC032,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆mal,Single KO,0.03159259259259259
E4,0.108,GC049,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆pot,Single KO,0.028592592592592586
E5,0.113,GC052,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆nmp,Single KO,0.03359259259259259
E6,0.115,GC047,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆his,Single KO,0.03559259259259259
E7,0.147,GC050,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆rbs,Single KO,0.06759259259259258
E8,0.097,GC048,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆dpp,Single KO,0.01759259259259259
E9,0.104,GC053,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆opp,Single KO,0.024592592592592583
E10,0.126,GC055,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆mgl,Single KO,0.04659259259259259
F3,0.099,GC030,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆glt,Single KO,0.019592592592592592
F4,0.1,GC030,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆glt,Single KO,0.020592592592592593
F5,0.099,GC030,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆glt,Single KO,0.019592592592592592
F6,0.107,GC029,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆flh,Single KO,0.027592592592592585
F7,0.11,GC029,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆flh,Single KO,0.030592592592592588
F8,0.107,GC029,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,∆flh,Single KO,0.027592592592592585
F9,0.094,GC001,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,WT,WT,0.014592592592592588
F10,0.094,GC001,2,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,WT,WT,0.014592592592592588
F11,0.09,GC001,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07940740740740741,WT,WT,0.010592592592592584
C3,0.115,GC032,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆mal,Single KO,0.03559259259259259
C4,0.113,GC049,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆pot,Single KO,0.03359259259259259
C5,0.119,GC052,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆nmp,Single KO,0.03959259259259258
C6,0.115,GC047,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆his,Single KO,0.03559259259259259
C7,0.149,GC050,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆rbs,Single KO,0.06959259259259258
C8,0.1,GC048,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆dpp,Single KO,0.020592592592592593
C9,0.106,GC053,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆opp,Single KO,0.026592592592592584
C10,0.127,GC055,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆mgl,Single KO,0.04759259259259259
D3,0.115,GC032,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆mal,Single KO,0.03559259259259259
D4,0.11,GC049,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆pot,Single KO,0.030592592592592588
D5,0.116,GC052,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆nmp,Single KO,0.03659259259259259
D6,0.117,GC047,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆his,Single KO,0.037592592592592594
D7,0.15,GC050,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆rbs,Single KO,0.07059259259259258
D8,0.099,GC048,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆dpp,Single KO,0.019592592592592592
D9,0.103,GC053,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆opp,Single KO,0.02359259259259258
D10,0.127,GC055,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆mgl,Single KO,0.04759259259259259
E3,0.114,GC032,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆mal,Single KO,0.03459259259259259
E4,0.111,GC049,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆pot,Single KO,0.03159259259259259
E5,0.117,GC052,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆nmp,Single KO,0.037592592592592594
E6,0.118,GC047,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆his,Single KO,0.03859259259259258
E7,0.148,GC050,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆rbs,Single KO,0.06859259259259258
E8,0.099,GC048,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆dpp,Single KO,0.019592592592592592
E9,0.106,GC053,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆opp,Single KO,0.026592592592592584
E10,0.128,GC055,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆mgl,Single KO,0.04859259259259259
F3,0.1,GC030,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆glt,Single KO,0.020592592592592593
F4,0.102,GC030,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆glt,Single KO,0.02259259259259258
F5,0.101,GC030,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆glt,Single KO,0.021592592592592594
F6,0.111,GC029,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆flh,Single KO,0.03159259259259259
F7,0.113,GC029,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆flh,Single KO,0.03359259259259259
F8,0.11,GC029,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,∆flh,Single KO,0.030592592592592588
F9,0.095,GC001,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,WT,WT,0.015592592592592588
F10,0.095,GC001,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,WT,WT,0.015592592592592588
F11,0.092,GC001,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07940740740740741,WT,WT,0.012592592592592586
C3,0.118,GC032,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆mal,Single KO,0.0387037037037037
C4,0.116,GC049,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆pot,Single KO,0.03670370370370371
C5,0.122,GC052,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆nmp,Single KO,0.0427037037037037
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆his,Single KO,0.03770370370370371
C7,0.149,GC050,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆rbs,Single KO,0.0697037037037037
C8,0.101,GC048,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆dpp,Single KO,0.02170370370370371
C9,0.109,GC053,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆opp,Single KO,0.029703703703703704
C10,0.128,GC055,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆mgl,Single KO,0.04870370370370371
D3,0.118,GC032,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆mal,Single KO,0.0387037037037037
D4,0.113,GC049,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆pot,Single KO,0.03370370370370371
D5,0.118,GC052,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆nmp,Single KO,0.0387037037037037
D6,0.119,GC047,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆his,Single KO,0.0397037037037037
D7,0.15,GC050,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆rbs,Single KO,0.0707037037037037
D8,0.101,GC048,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆dpp,Single KO,0.02170370370370371
D9,0.105,GC053,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆opp,Single KO,0.0257037037037037
D10,0.128,GC055,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆mgl,Single KO,0.04870370370370371
E3,0.116,GC032,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆mal,Single KO,0.03670370370370371
E4,0.114,GC049,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆pot,Single KO,0.03470370370370371
E5,0.119,GC052,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆nmp,Single KO,0.0397037037037037
E6,0.12,GC047,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆his,Single KO,0.0407037037037037
E7,0.149,GC050,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆rbs,Single KO,0.0697037037037037
E8,0.102,GC048,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆dpp,Single KO,0.022703703703703698
E9,0.108,GC053,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆opp,Single KO,0.028703703703703703
E10,0.128,GC055,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆mgl,Single KO,0.04870370370370371
F3,0.102,GC030,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆glt,Single KO,0.022703703703703698
F4,0.104,GC030,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆glt,Single KO,0.0247037037037037
F5,0.102,GC030,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆glt,Single KO,0.022703703703703698
F6,0.114,GC029,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆flh,Single KO,0.03470370370370371
F7,0.116,GC029,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆flh,Single KO,0.03670370370370371
F8,0.114,GC029,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,∆flh,Single KO,0.03470370370370371
F9,0.096,GC001,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,WT,WT,0.016703703703703707
F10,0.096,GC001,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,WT,WT,0.016703703703703707
F11,0.093,GC001,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0792962962962963,WT,WT,0.013703703703703704
C3,0.119,GC032,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mal,Single KO,0.03955555555555555
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆pot,Single KO,0.037555555555555564
C5,0.123,GC052,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆nmp,Single KO,0.043555555555555556
C6,0.118,GC047,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆his,Single KO,0.03855555555555555
C7,0.149,GC050,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆rbs,Single KO,0.06955555555555555
C8,0.104,GC048,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆dpp,Single KO,0.024555555555555553
C9,0.112,GC053,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆opp,Single KO,0.03255555555555556
C10,0.129,GC055,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mgl,Single KO,0.04955555555555556
D3,0.119,GC032,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mal,Single KO,0.03955555555555555
D4,0.114,GC049,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆pot,Single KO,0.03455555555555556
D5,0.119,GC052,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆nmp,Single KO,0.03955555555555555
D6,0.12,GC047,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆his,Single KO,0.04055555555555555
D7,0.151,GC050,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆rbs,Single KO,0.07155555555555555
D8,0.103,GC048,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆dpp,Single KO,0.023555555555555552
D9,0.108,GC053,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆opp,Single KO,0.028555555555555556
D10,0.128,GC055,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mgl,Single KO,0.04855555555555556
E3,0.118,GC032,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mal,Single KO,0.03855555555555555
E4,0.116,GC049,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆pot,Single KO,0.03655555555555556
E5,0.121,GC052,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆nmp,Single KO,0.041555555555555554
E6,0.122,GC047,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆his,Single KO,0.042555555555555555
E7,0.149,GC050,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆rbs,Single KO,0.06955555555555555
E8,0.104,GC048,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆dpp,Single KO,0.024555555555555553
E9,0.111,GC053,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆opp,Single KO,0.03155555555555556
E10,0.129,GC055,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mgl,Single KO,0.04955555555555556
F3,0.105,GC030,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆glt,Single KO,0.025555555555555554
F4,0.107,GC030,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆glt,Single KO,0.027555555555555555
F5,0.105,GC030,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆glt,Single KO,0.025555555555555554
F6,0.118,GC029,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆flh,Single KO,0.03855555555555555
F7,0.12,GC029,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆flh,Single KO,0.04055555555555555
F8,0.118,GC029,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆flh,Single KO,0.03855555555555555
F9,0.098,GC001,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,WT,WT,0.01855555555555556
F10,0.098,GC001,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,WT,WT,0.01855555555555556
F11,0.094,GC001,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,WT,WT,0.014555555555555558
C3,0.121,GC032,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mal,Single KO,0.04162962962962963
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆pot,Single KO,0.038629629629629625
C5,0.124,GC052,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆nmp,Single KO,0.04462962962962963
C6,0.118,GC047,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆his,Single KO,0.038629629629629625
C7,0.149,GC050,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆rbs,Single KO,0.06962962962962962
C8,0.106,GC048,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆dpp,Single KO,0.026629629629629628
C9,0.114,GC053,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆opp,Single KO,0.034629629629629635
C10,0.129,GC055,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mgl,Single KO,0.049629629629629635
D3,0.12,GC032,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mal,Single KO,0.04062962962962963
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆pot,Single KO,0.035629629629629636
D5,0.12,GC052,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆nmp,Single KO,0.04062962962962963
D6,0.121,GC047,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆his,Single KO,0.04162962962962963
D7,0.151,GC050,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆rbs,Single KO,0.07162962962962963
D8,0.106,GC048,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆dpp,Single KO,0.026629629629629628
D9,0.111,GC053,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆opp,Single KO,0.03162962962962963
D10,0.128,GC055,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mgl,Single KO,0.048629629629629634
E3,0.118,GC032,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mal,Single KO,0.038629629629629625
E4,0.117,GC049,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆pot,Single KO,0.03762962962962964
E5,0.121,GC052,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆nmp,Single KO,0.04162962962962963
E6,0.122,GC047,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆his,Single KO,0.04262962962962963
E7,0.149,GC050,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆rbs,Single KO,0.06962962962962962
E8,0.106,GC048,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆dpp,Single KO,0.026629629629629628
E9,0.114,GC053,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆opp,Single KO,0.034629629629629635
E10,0.129,GC055,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mgl,Single KO,0.049629629629629635
F3,0.107,GC030,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆glt,Single KO,0.02762962962962963
F4,0.109,GC030,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆glt,Single KO,0.02962962962962963
F5,0.108,GC030,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆glt,Single KO,0.02862962962962963
F6,0.123,GC029,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆flh,Single KO,0.04362962962962963
F7,0.125,GC029,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆flh,Single KO,0.04562962962962963
F8,0.122,GC029,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆flh,Single KO,0.04262962962962963
F9,0.1,GC001,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,WT,WT,0.020629629629629637
